"facturaId","productoId","cantidad"
"1017","4","1"
"1017","6","15"
"1018","2","2"
"1018","4","1"
"1018","6","15"
"1019","3","1"
"1019","4","1"
"1020","6","10"
"1021","4","1"
"1021","5","11"
"1022","1","2"
"1023","1","12"
"1023","2","6"
"1024","1","12"
"1024","2","6"
"1025","6","10"
"1026","3","1"
"1026","4","1"
"1027","3","1"
"1028","2","2"
"1028","4","1"
"1028","6","15"
"1029","1","2"
"1030","4","1"
"1030","5","11"
"1031","4","1"
"1031","5","11"
"1032","1","12"
"1032","2","6"
"1033","2","2"
"1033","4","1"
"1033","6","15"
"1034","1","2"
"1035","3","1"
"1036","6","10"
"1037","1","12"
"1037","2","6"
"1038","2","2"
"1038","4","1"
"1038","6","15"
"1039","6","10"
"1040","3","1"
"1040","4","1"
"1041","3","1"
"1042","3","1"
"1042","4","1"
"1043","4","1"
"1043","5","11"
"1044","1","12"
"1044","2","6"
"1045","1","2"
"1046","3","1"
"1047","1","2"
"1048","6","10"
"1049","3","1"
"1049","4","1"
"1050","2","2"
"1050","4","1"
"1050","6","15"
"1051","4","1"
"1051","5","11"
"1052","4","1"
"1052","5","11"
"1053","3","1"
"1054","6","10"
"1055","1","12"
"1055","2","6"
"1056","1","2"
"1057","2","2"
"1057","4","1"
"1057","6","15"
"1058","3","1"
"1058","4","1"
"1059","3","1"
"1060","6","10"
"1061","4","1"
"1061","5","11"
"1062","1","2"
"1063","3","1"
"1063","4","1"
"1064","2","2"
"1064","4","1"
"1064","6","15"
"1065","1","12"
"1065","2","6"
"1066","1","12"
"1066","2","6"
"1067","2","2"
"1067","4","1"
"1067","6","15"
"1068","3","1"
"1069","4","1"
"1069","5","11"
"1070","4","1"
"1070","5","11"
"1071","6","10"
"1072","1","2"
"1073","6","10"
"1074","2","2"
"1074","4","1"
"1074","6","15"
"1075","3","1"
"1076","4","1"
"1076","5","11"
"1077","3","1"
"1077","4","1"
"1078","1","2"
"1079","1","12"
"1079","2","6"
"1080","3","1"
"1081","1","12"
"1081","2","6"
"1082","6","10"
"1083","3","1"
"1083","4","1"
"1084","3","1"
"1084","4","1"
"1085","2","2"
"1085","4","1"
"1085","6","15"
"1086","4","1"
"1086","5","11"
"1087","1","2"
"1088","1","12"
"1088","2","6"
"1089","3","1"
"1090","2","2"
"1090","4","1"
"1090","6","15"
"1091","6","10"
"1092","1","12"
"1092","2","6"
"1093","3","1"
"1094","4","1"
"1094","5","11"
"1095","2","2"
"1095","4","1"
"1095","6","15"
"1096","1","2"
"1097","3","1"
"1097","4","1"
"1098","6","10"
"1099","4","1"
"1099","5","11"
"1100","3","1"
"1101","1","2"
"1102","1","12"
"1102","2","6"
"1103","6","10"
"1104","3","1"
"1104","4","1"
"1105","2","2"
"1105","4","1"
"1105","6","15"
"1106","3","1"
"1106","4","1"
"1107","4","1"
"1107","5","11"
"1108","1","2"
"1109","6","10"
"1110","1","2"
"1111","3","1"
"1112","1","12"
"1112","2","6"
"1113","1","12"
"1113","2","6"
"1114","4","1"
"1114","5","11"
"1115","3","1"
"1115","4","1"
"1116","2","2"
"1116","4","1"
"1116","6","15"
"1117","3","1"
"1118","6","10"
"1119","3","1"
"1119","4","1"
"1120","4","1"
"1120","5","11"
"1121","1","2"
"1122","2","2"
"1122","4","1"
"1122","6","15"
"1123","1","12"
"1123","2","6"
"1124","3","1"
"1125","2","2"
"1125","4","1"
"1125","6","15"
"1126","3","1"
"1126","4","1"
"1127","1","12"
"1127","2","6"
"1128","4","1"
"1128","5","11"
"1129","6","10"
"1130","3","1"
"1130","4","1"
"1131","2","2"
"1131","4","1"
"1131","6","15"
"1132","3","1"
"1133","6","10"
"1134","1","2"
"1135","4","1"
"1135","5","11"
"1136","1","12"
"1136","2","6"
"1137","3","1"
"1138","6","10"
"1139","3","1"
"1139","4","1"
"1140","4","1"
"1140","5","11"
"1141","2","2"
"1141","4","1"
"1141","6","15"
"1142","1","2"
"1143","1","2"
"1144","6","10"
"1145","4","1"
"1145","5","11"
"1146","3","1"
"1146","4","1"
"1147","2","2"
"1147","4","1"
"1147","6","15"
"1148","1","12"
"1148","2","6"
"1149","1","2"
"1150","3","1"
"1151","6","10"
"1152","1","12"
"1152","2","6"
"1153","3","1"
"1153","4","1"
"1154","1","2"
"1155","4","1"
"1155","5","11"
"1156","2","2"
"1156","4","1"
"1156","6","15"
"1157","1","12"
"1157","2","6"
"1158","3","1"
"1159","3","1"
"1159","4","1"
"1160","6","10"
"1161","3","1"
"1162","2","2"
"1162","4","1"
"1162","6","15"
"1163","4","1"
"1163","5","11"
"1164","1","2"
"1165","2","2"
"1165","4","1"
"1165","6","15"
"1166","1","12"
"1166","2","6"
"1167","6","10"
"1168","3","1"
"1169","4","1"
"1169","5","11"
"1170","3","1"
"1170","4","1"
"1171","3","1"
"1172","4","1"
"1172","5","11"
"1173","3","1"
"1173","4","1"
"1174","1","2"
"1175","1","12"
"1175","2","6"
"1176","2","2"
"1176","4","1"
"1176","6","15"
"1177","6","10"
"1178","1","2"
"1179","4","1"
"1179","5","11"
"1180","1","12"
"1180","2","6"
"1181","2","2"
"1181","4","1"
"1181","6","15"
"1182","3","1"
"1183","4","1"
"1183","5","11"
"1184","6","10"
"1185","3","1"
"1185","4","1"
"1186","1","2"
"1187","1","12"
"1187","2","6"
"1188","2","2"
"1188","4","1"
"1188","6","15"
"1189","6","10"
"1190","3","1"
"1190","4","1"
"1191","3","1"
"1192","1","12"
"1192","2","6"
"1193","4","1"
"1193","5","11"
"1194","1","2"
"1195","2","2"
"1195","4","1"
"1195","6","15"
"1196","3","1"
"1197","6","10"
"1198","3","1"
"1198","4","1"
"1199","4","1"
"1199","5","11"
"1200","1","2"
"1201","3","1"
"1202","1","12"
"1202","2","6"
"1203","2","2"
"1203","4","1"
"1203","6","15"
"1204","3","1"
"1204","4","1"
"1205","4","1"
"1205","5","11"
"1206","1","2"
"1207","6","10"
"1208","2","2"
"1208","4","1"
"1208","6","15"
"1209","6","10"
"1210","4","1"
"1210","5","11"
"1211","1","2"
"1212","3","1"
"1213","1","12"
"1213","2","6"
"1214","3","1"
"1214","4","1"
"1215","3","1"
"1216","2","2"
"1216","4","1"
"1216","6","15"
"1217","1","12"
"1217","2","6"
"1218","3","1"
"1218","4","1"
"1219","6","10"
"1220","1","12"
"1220","2","6"
"1221","1","2"
"1222","4","1"
"1222","5","11"
"1223","6","10"
"1224","3","1"
"1225","1","2"
"1226","1","12"
"1226","2","6"
"1227","3","1"
"1228","2","2"
"1228","4","1"
"1228","6","15"
"1229","4","1"
"1229","5","11"
"1230","3","1"
"1230","4","1"
"1231","6","10"
"1232","1","2"
"1233","2","2"
"1233","4","1"
"1233","6","15"
"1234","4","1"
"1234","5","11"
"1235","3","1"
"1235","4","1"
"1236","1","12"
"1236","2","6"
"1237","3","1"
"1238","2","2"
"1238","4","1"
"1238","6","15"
"1239","6","10"
"1240","3","1"
"1240","4","1"
"1241","1","2"
"1242","3","1"
"1243","1","12"
"1243","2","6"
"1244","2","2"
"1244","4","1"
"1244","6","15"
"1245","6","10"
"1246","3","1"
"1246","4","1"
"1247","1","2"
"1248","4","1"
"1248","5","11"
"1249","1","12"
"1249","2","6"
"1250","3","1"
"1251","3","1"
"1251","4","1"
"1252","2","2"
"1252","4","1"
"1252","6","15"
"1253","4","1"
"1253","5","11"
"1254","1","2"
"1255","6","10"
"1256","4","1"
"1256","5","11"
"1257","3","1"
"1258","4","1"
"1258","5","11"
"1259","2","2"
"1259","4","1"
"1259","6","15"
"1260","1","12"
"1260","2","6"
"1261","3","1"
"1262","6","10"
"1263","1","2"
"1264","1","12"
"1264","2","6"
"1265","4","1"
"1265","5","11"
"1266","6","10"
"1267","2","2"
"1267","4","1"
"1267","6","15"
"1268","3","1"
"1268","4","1"
"1269","1","2"
"1270","1","12"
"1270","2","6"
"1271","3","1"
"1271","4","1"
"1272","6","10"
"1273","4","1"
"1273","5","11"
"1274","3","1"
"1275","1","2"
"1276","2","2"
"1276","4","1"
"1276","6","15"
"1277","1","12"
"1277","2","6"
"1278","3","1"
"1278","4","1"
"1279","2","2"
"1279","4","1"
"1279","6","15"
"1280","1","2"
"1281","6","10"
"1282","4","1"
"1282","5","11"
"1283","3","1"
"1284","1","12"
"1284","2","6"
"1285","3","1"
"1286","3","1"
"1286","4","1"
"1287","6","10"
"1288","2","2"
"1288","4","1"
"1288","6","15"
"1289","3","1"
"1289","4","1"
"1290","3","1"
"1290","4","1"
"1291","6","10"
"1292","4","1"
"1292","5","11"
"1293","1","2"
"1294","4","1"
"1294","5","11"
"1295","3","1"
"1296","1","12"
"1296","2","6"
"1297","1","12"
"1297","2","6"
"1298","2","2"
"1298","4","1"
"1298","6","15"
"1299","6","10"
"1300","3","1"
"1301","3","1"
"1301","4","1"
"1302","2","2"
"1302","4","1"
"1302","6","15"
"1303","1","2"
"1304","4","1"
"1304","5","11"
"1305","1","12"
"1305","2","6"
"1306","3","1"
"1307","6","10"
"1308","3","1"
"1308","4","1"
"1309","1","2"
"1310","2","2"
"1310","4","1"
"1310","6","15"
"1311","1","2"
"1312","4","1"
"1312","5","11"
"1313","6","10"
"1314","3","1"
"1314","4","1"
"1315","4","1"
"1315","5","11"
"1316","1","12"
"1316","2","6"
"1317","1","2"
"1318","4","1"
"1318","5","11"
"1319","1","12"
"1319","2","6"
"1320","3","1"
"1320","4","1"
"1321","3","1"
"1322","3","1"
"1323","2","2"
"1323","4","1"
"1323","6","15"
"1324","6","10"
"1325","2","2"
"1325","4","1"
"1325","6","15"
"1326","2","2"
"1326","4","1"
"1326","6","15"
"1327","1","2"
"1328","3","1"
"1329","1","12"
"1329","2","6"
"1330","4","1"
"1330","5","11"
"1331","3","1"
"1331","4","1"
"1332","6","10"
"1333","4","1"
"1333","5","11"
"1334","1","2"
"1335","1","12"
"1335","2","6"
"1336","3","1"
"1336","4","1"
"1337","1","2"
"1338","2","2"
"1338","4","1"
"1338","6","15"
"1339","1","12"
"1339","2","6"
"1340","6","10"
"1341","1","2"
"1342","3","1"
"1342","4","1"
"1343","4","1"
"1343","5","11"
"1344","2","2"
"1344","4","1"
"1344","6","15"
"1345","1","12"
"1345","2","6"
"1346","6","10"
"1347","3","1"
"1347","4","1"
"1348","1","2"
"1349","2","2"
"1349","4","1"
"1349","6","15"
"1350","4","1"
"1350","5","11"
"1351","1","12"
"1351","2","6"
"1352","2","2"
"1352","4","1"
"1352","6","15"
"1353","6","10"
"1354","3","1"
"1354","4","1"
"1355","3","1"
"1356","4","1"
"1356","5","11"
"1357","3","1"
"1358","3","1"
"1359","3","1"
"1360","6","10"
"1361","1","2"
"1362","3","1"
"1363","4","1"
"1363","5","11"
"1364","1","12"
"1364","2","6"
"1365","3","1"
"1365","4","1"
"1366","6","10"
"1367","2","2"
"1367","4","1"
"1367","6","15"
"1368","4","1"
"1368","5","11"
"1369","1","2"
"1370","3","1"
"1371","1","12"
"1371","2","6"
"1372","2","2"
"1372","4","1"
"1372","6","15"
"1373","1","12"
"1373","2","6"
"1374","6","10"
"1375","2","2"
"1375","4","1"
"1375","6","15"
"1376","4","1"
"1376","5","11"
"1377","3","1"
"1377","4","1"
"1378","3","1"
"1379","1","2"
"1380","3","1"
"1380","4","1"
"1381","6","10"
"1382","1","2"
"1383","4","1"
"1383","5","11"
"1384","1","12"
"1384","2","6"
"1385","3","1"
"1386","2","2"
"1386","4","1"
"1386","6","15"
"1387","6","10"
"1388","3","1"
"1388","4","1"
"1389","4","1"
"1389","5","11"
"1390","1","2"
"1391","1","12"
"1391","2","6"
"1392","1","12"
"1392","2","6"
"1393","3","1"
"1394","6","10"
"1395","3","1"
"1396","2","2"
"1396","4","1"
"1396","6","15"
"1397","3","1"
"1397","4","1"
"1398","4","1"
"1398","5","11"
"1399","3","1"
"1399","4","1"
"1400","2","2"
"1400","4","1"
"1400","6","15"
"1401","6","10"
"1402","1","2"
"1403","1","2"
"1404","2","2"
"1404","4","1"
"1404","6","15"
"1405","3","1"
"1406","1","12"
"1406","2","6"
"1407","6","10"
"1408","4","1"
"1408","5","11"
"1409","3","1"
"1409","4","1"
"1410","4","1"
"1410","5","11"
"1411","1","2"
"1412","1","12"
"1412","2","6"
"1413","6","10"
"1414","1","2"
"1415","1","12"
"1415","2","6"
"1416","4","1"
"1416","5","11"
"1417","3","1"
"1418","3","1"
"1418","4","1"
"1419","3","1"
"1419","4","1"
"1420","2","2"
"1420","4","1"
"1420","6","15"
"1421","1","12"
"1421","2","6"
"1422","6","10"
"1423","1","2"
"1424","4","1"
"1424","5","11"
"1425","3","1"
"1426","3","1"
"1426","4","1"
"1427","2","2"
"1427","4","1"
"1427","6","15"
"1428","3","1"
"1429","2","2"
"1429","4","1"
"1429","6","15"
"1430","2","2"
"1430","4","1"
"1430","6","15"
"1431","1","12"
"1431","2","6"
"1432","6","10"
"1433","6","10"
"1434","3","1"
"1435","3","1"
"1435","4","1"
"1436","4","1"
"1436","5","11"
"1437","2","2"
"1437","4","1"
"1437","6","15"
"1438","1","2"
"1439","1","2"
"1440","3","1"
"1441","1","12"
"1441","2","6"
"1442","4","1"
"1442","5","11"
"1443","6","10"
"1444","3","1"
"1444","4","1"
"1445","1","2"
"1446","1","12"
"1446","2","6"
"1447","4","1"
"1447","5","11"
"1448","6","10"
"1449","1","2"
"1450","3","1"
"1451","3","1"
"1452","3","1"
"1452","4","1"
"1453","4","1"
"1453","5","11"
"1454","2","2"
"1454","4","1"
"1454","6","15"
"1455","6","10"
"1456","1","2"
"1457","1","12"
"1457","2","6"
"1458","1","12"
"1458","2","6"
"1459","4","1"
"1459","5","11"
"1460","3","1"
"1460","4","1"
"1461","3","1"
"1462","2","2"
"1462","4","1"
"1462","6","15"
"1463","3","1"
"1463","4","1"
"1464","4","1"
"1464","5","11"
"1465","1","2"
"1466","2","2"
"1466","4","1"
"1466","6","15"
"1467","1","12"
"1467","2","6"
"1468","6","10"
"1469","3","1"
"1470","3","1"
"1470","4","1"
"1471","2","2"
"1471","4","1"
"1471","6","15"
"1472","3","1"
"1473","1","12"
"1473","2","6"
"1474","1","2"
"1475","4","1"
"1475","5","11"
"1476","6","10"
"1477","4","1"
"1477","5","11"
"1478","2","2"
"1478","4","1"
"1478","6","15"
"1479","3","1"
"1480","2","2"
"1480","4","1"
"1480","6","15"
"1481","3","1"
"1481","4","1"
"1482","6","10"
"1483","4","1"
"1483","5","11"
"1484","3","1"
"1484","4","1"
"1485","1","12"
"1485","2","6"
"1486","1","2"
"1487","2","2"
"1487","4","1"
"1487","6","15"
"1488","3","1"
"1489","3","1"
"1489","4","1"
"1490","4","1"
"1490","5","11"
"1491","1","12"
"1491","2","6"
"1492","6","10"
"1493","1","12"
"1493","2","6"
"1494","2","2"
"1494","4","1"
"1494","6","15"
"1495","1","2"
"1496","3","1"
"1497","4","1"
"1497","5","11"
"1498","6","10"
"1499","3","1"
"1499","4","1"
"1500","6","10"
"1501","1","2"
"1502","2","2"
"1502","4","1"
"1502","6","15"
"1503","1","2"
"1504","4","1"
"1504","5","11"
"1505","6","10"
"1506","1","2"
"1507","4","1"
"1507","5","11"
"1508","3","1"
"1509","3","1"
"1509","4","1"
"1510","1","12"
"1510","2","6"
"1511","4","1"
"1511","5","11"
"1512","3","1"
"1513","2","2"
"1513","4","1"
"1513","6","15"
"1514","1","2"
"1515","6","10"
"1516","6","10"
"1517","2","2"
"1517","4","1"
"1517","6","15"
"1518","3","1"
"1519","1","12"
"1519","2","6"
"1520","3","1"
"1520","4","1"
"1521","3","1"
"1521","4","1"
"1522","6","10"
"1523","3","1"
"1524","4","1"
"1524","5","11"
"1525","2","2"
"1525","4","1"
"1525","6","15"
"1526","4","1"
"1526","5","11"
"1527","3","1"
"1527","4","1"
"1528","1","2"
"1529","3","1"
"1530","6","10"
"1531","1","12"
"1531","2","6"
"1532","4","1"
"1532","5","11"
"1533","1","2"
"1534","3","1"
"1534","4","1"
"1535","2","2"
"1535","4","1"
"1535","6","15"
"1536","1","2"
"1537","1","12"
"1537","2","6"
"1538","3","1"
"1539","1","12"
"1539","2","6"
"1540","2","2"
"1540","4","1"
"1540","6","15"
"1541","3","1"
"1541","4","1"
"1542","3","1"
"1543","1","12"
"1543","2","6"
"1544","2","2"
"1544","4","1"
"1544","6","15"
"1545","6","10"
"1546","1","12"
"1546","2","6"
"1547","1","2"
"1548","4","1"
"1548","5","11"
"1549","2","2"
"1549","4","1"
"1549","6","15"
"1550","6","10"
"1551","3","1"
"1551","4","1"
"1552","3","1"
"1553","4","1"
"1553","5","11"
"1554","1","2"
"1555","1","12"
"1555","2","6"
"1556","2","2"
"1556","4","1"
"1556","6","15"
"1557","3","1"
"1558","3","1"
"1558","4","1"
"1559","6","10"
"1560","4","1"
"1560","5","11"
"1561","1","2"
"1562","2","2"
"1562","4","1"
"1562","6","15"
"1563","3","1"
"1564","1","12"
"1564","2","6"
"1565","3","1"
"1565","4","1"
"1566","6","10"
"1567","1","12"
"1567","2","6"
"1568","1","2"
"1569","1","2"
"1570","1","12"
"1570","2","6"
"1571","3","1"
"1572","4","1"
"1572","5","11"
"1573","6","10"
"1574","3","1"
"1574","4","1"
"1575","2","2"
"1575","4","1"
"1575","6","15"
"1576","6","10"
"1577","4","1"
"1577","5","11"
"1578","1","2"
"1579","3","1"
"1579","4","1"
"1580","4","1"
"1580","5","11"
"1581","3","1"
"1582","1","12"
"1582","2","6"
"1583","6","10"
"1584","1","2"
"1585","4","1"
"1585","5","11"
"1586","2","2"
"1586","4","1"
"1586","6","15"
"1587","1","12"
"1587","2","6"
"1588","3","1"
"1589","3","1"
"1589","4","1"
"1590","2","2"
"1590","4","1"
"1590","6","15"
"1591","6","10"
"1592","1","2"
"1593","4","1"
"1593","5","11"
"1594","1","12"
"1594","2","6"
"1595","3","1"
"1596","2","2"
"1596","4","1"
"1596","6","15"
"1597","3","1"
"1597","4","1"
"1598","6","10"
"1599","3","1"
"1599","4","1"
"1600","1","12"
"1600","2","6"
"1601","3","1"
"1602","2","2"
"1602","4","1"
"1602","6","15"
"1603","6","10"
"1604","3","1"
"1604","4","1"
"1605","4","1"
"1605","5","11"
"1606","1","2"
"1607","1","2"
"1608","4","1"
"1608","5","11"
"1609","1","12"
"1609","2","6"
"1610","3","1"
"1611","6","10"
"1612","2","2"
"1612","4","1"
"1612","6","15"
"1613","3","1"
"1613","4","1"
"1614","4","1"
"1614","5","11"
"1615","4","1"
"1615","5","11"
"1616","1","2"
"1617","3","1"
"1618","2","2"
"1618","4","1"
"1618","6","15"
"1619","4","1"
"1619","5","11"
"1620","3","1"
"1620","4","1"
"1621","1","2"
"1622","3","1"
"1623","2","2"
"1623","4","1"
"1623","6","15"
"1624","1","12"
"1624","2","6"
"1625","1","2"
"1626","6","10"
"1627","3","1"
"1627","4","1"
"1628","3","1"
"1629","1","12"
"1629","2","6"
"1630","4","1"
"1630","5","11"
"1631","1","12"
"1631","2","6"
"1632","2","2"
"1632","4","1"
"1632","6","15"
"1633","6","10"
"1634","6","10"
"1635","6","10"
"1636","3","1"
"1637","1","2"
"1638","3","1"
"1638","4","1"
"1639","4","1"
"1639","5","11"
"1640","1","2"
"1641","2","2"
"1641","4","1"
"1641","6","15"
"1642","3","1"
"1643","1","12"
"1643","2","6"
"1644","3","1"
"1644","4","1"
"1645","2","2"
"1645","4","1"
"1645","6","15"
"1646","3","1"
"1646","4","1"
"1647","6","10"
"1648","1","12"
"1648","2","6"
"1649","1","2"
"1650","4","1"
"1650","5","11"
"1651","3","1"
"1652","1","12"
"1652","2","6"
"1653","2","2"
"1653","4","1"
"1653","6","15"
"1654","3","1"
"1654","4","1"
"1655","4","1"
"1655","5","11"
"1656","6","10"
"1657","1","2"
"1658","4","1"
"1658","5","11"
"1659","6","10"
"1660","3","1"
"1661","2","2"
"1661","4","1"
"1661","6","15"
"1662","3","1"
"1663","1","2"
"1664","4","1"
"1664","5","11"
"1665","1","12"
"1665","2","6"
"1666","6","10"
"1667","2","2"
"1667","4","1"
"1667","6","15"
"1668","3","1"
"1668","4","1"
"1669","1","2"
"1670","3","1"
"1670","4","1"
"1671","4","1"
"1671","5","11"
"1672","2","2"
"1672","4","1"
"1672","6","15"
"1673","1","12"
"1673","2","6"
"1674","6","10"
"1675","3","1"
"1675","4","1"
"1676","3","1"
"1677","1","12"
"1677","2","6"
"1678","4","1"
"1678","5","11"
"1679","3","1"
"1680","1","12"
"1680","2","6"
"1681","2","2"
"1681","4","1"
"1681","6","15"
"1682","1","2"
"1683","3","1"
"1683","4","1"
"1684","6","10"
"1685","4","1"
"1685","5","11"
"1686","1","2"
"1687","4","1"
"1687","5","11"
"1688","1","12"
"1688","2","6"
"1689","6","10"
"1690","3","1"
"1691","3","1"
"1691","4","1"
"1692","2","2"
"1692","4","1"
"1692","6","15"
"1693","1","2"
"1694","1","2"
"1695","3","1"
"1696","6","10"
"1697","1","12"
"1697","2","6"
"1698","1","12"
"1698","2","6"
"1699","3","1"
"1699","4","1"
"1700","4","1"
"1700","5","11"
"1701","2","2"
"1701","4","1"
"1701","6","15"
"1702","3","1"
"1703","2","2"
"1703","4","1"
"1703","6","15"
"1704","6","10"
"1705","3","1"
"1705","4","1"
"1706","1","2"
"1707","1","12"
"1707","2","6"
"1708","4","1"
"1708","5","11"
"1709","2","2"
"1709","4","1"
"1709","6","15"
"1710","6","10"
"1711","3","1"
"1712","1","2"
"1713","3","1"
"1714","1","12"
"1714","2","6"
"1715","4","1"
"1715","5","11"
"1716","2","2"
"1716","4","1"
"1716","6","15"
"1717","6","10"
"1718","3","1"
"1718","4","1"
"1719","3","1"
"1719","4","1"
"1720","1","2"
"1721","4","1"
"1721","5","11"
"1722","3","1"
"1723","1","12"
"1723","2","6"
"1724","6","10"
"1725","2","2"
"1725","4","1"
"1725","6","15"
"1726","3","1"
"1726","4","1"
"1727","1","2"
"1728","1","12"
"1728","2","6"
"1729","3","1"
"1730","6","10"
"1731","2","2"
"1731","4","1"
"1731","6","15"
"1732","3","1"
"1732","4","1"
"1733","4","1"
"1733","5","11"
"1734","1","2"
"1735","4","1"
"1735","5","11"
"1736","1","12"
"1736","2","6"
"1737","3","1"
"1738","3","1"
"1738","4","1"
"1739","6","10"
"1740","2","2"
"1740","4","1"
"1740","6","15"
"1741","4","1"
"1741","5","11"
"1742","1","2"
"1743","1","12"
"1743","2","6"
"1744","4","1"
"1744","5","11"
"1745","1","2"
"1746","3","1"
"1746","4","1"
"1747","6","10"
"1748","2","2"
"1748","4","1"
"1748","6","15"
"1749","2","2"
"1749","4","1"
"1749","6","15"
"1750","1","12"
"1750","2","6"
"1751","6","10"
"1752","3","1"
"1752","4","1"
"1753","4","1"
"1753","5","11"
"1754","1","2"
"1755","2","2"
"1755","4","1"
"1755","6","15"
"1756","3","1"
"1757","3","1"
"1758","3","1"
"1759","6","10"
"1760","3","1"
"1760","4","1"
"1761","4","1"
"1761","5","11"
"1762","1","2"
"1763","3","1"
"1764","4","1"
"1764","5","11"
"1765","1","12"
"1765","2","6"
"1766","1","12"
"1766","2","6"
"1767","2","2"
"1767","4","1"
"1767","6","15"
"1768","3","1"
"1768","4","1"
"1769","6","10"
"1770","4","1"
"1770","5","11"
"1771","1","12"
"1771","2","6"
"1772","6","10"
"1773","2","2"
"1773","4","1"
"1773","6","15"
"1774","1","2"
"1775","3","1"
"1775","4","1"
"1776","4","1"
"1776","5","11"
"1777","1","2"
"1778","3","1"
"1779","1","12"
"1779","2","6"
"1780","6","10"
"1781","3","1"
"1781","4","1"
